94, -0.51, 4.78
99, -0.09, 4.40
104, 0.23, 4.56
109, -0.54, 4.78
114, -0.92, 5.18
119, -0.91, 5.83
124, 0.07, 5.94
129, 0.16, 5.51
134, 0.47, 5.16
139, 0.24, 4.78
144, -0.24, 4.53
149, -0.21, 4.64
154, -0.27, 4.90
159, -0.26, 5.18
164, 0.10, 5.50
169, 0.15, 5.44
174, 0.65, 4.90
179, 0.45, 4.64
184, 0.41, 4.43
189, -0.06, 4.27
194, 0.20, 4.05
199, 0.54, 4.24
204, 0.31, 3.83
209, 0.66, 4.02
214, 0.48, 3.76
219, 0.26, 3.71
224, 0.58, 3.37
229, 0.99, 2.87
234, 1.20, 2.17
239, 1.46, 1.11
244, 0.67, 0.27
249, 0.70, -0.49
254, 0.37, -0.89
259, 0.29, -1.18
264, -0.52, -0.79
269, -0.51, -0.49
274, -0.72, 0.09
279, -0.84, 0.61
284, -0.50, 1.42
289, -0.23, 1.82
294, -0.21, 1.74
299, 0.21, 1.54
304, 0.55, 1.22
309, 0.48, 1.10
314, 0.27, 0.87
319, -0.76, 1.04
324, -0.65, 1.66
329, -0.79, 2.46
334, -0.46, 3.01
339, -0.06, 3.44
344, 0.00, 3.76
349, -0.48, 4.11
354, -0.40, 4.17
359, 0.28, 3.56
364, 1.17, 2.64
369, 0.98, 1.60
374, 0.88, 0.84
379, 0.67, 0.00
384, 0.16, -0.47
389, -0.24, -0.32
394, -0.71, -0.05
399, -0.56, 0.41
404, -0.41, 0.60
409, -0.10, 0.81
414, 0.51, 0.41
419, 0.60, -0.40
424, 1.29, -1.62
429, 0.78, -2.55
434, -0.31, -3.13
439, -1.04, -3.02
444, -1.63, -2.17
449, -1.81, -1.28
454, -1.73, 0.14
459, -1.47, 1.36
464, -0.50, 1.83
469, -0.79, 2.11
474, -0.24, 1.80
479, -0.01, 0.82
484, 0.52, 0.06
489, 0.13, -0.84
494, 0.20, -1.63
499, -0.14, -2.02
504, -0.37, -2.56
509, -0.96, -2.23
514, -1.30, -1.71
519, -1.48, -0.98
524, -1.40, -0.21
529, -1.22, 0.55
534, -1.59, 0.75
539, -1.13, 1.21
544, -1.24, 1.11
549, -0.73, 1.45
554, -0.95, 1.36
559, -1.06, 1.24
564, -1.05, 1.16
569, -0.38, 0.70
574, -0.87, 0.29
579, -0.85, 0.17
584, -1.50, 0.15
589, -2.03, 0.73
594, -1.70, 1.27
599, -1.72, 1.57
604, -0.14, 1.05
609, 0.13, 0.05
614, 0.17, -1.33
619, -0.34, -2.32
624, -0.82, -3.13
629, -1.22, -3.48
634, -1.88, -3.07
639, -1.74, -2.66
644, -1.39, -2.66
649, -1.48, -2.85
654, -1.45, -2.79
659, -1.41, -3.24
664, -1.81, -3.56
669, -2.51, -2.79
674, -2.70, -1.77
679, -2.50, -1.01
684, -2.46, -0.37
689, -2.79, 0.44
694, -2.82, 0.95
699, -2.58, 1.54
704, -2.57, 2.46
709, -2.20, 2.87
714, -2.34, 3.42
719, -2.01, 3.44
724, -1.85, 3.44
729, -1.66, 3.51
734, -1.74, 3.05
739, -1.85, 3.37
744, -2.08, 3.16
